"t","DHbO2","DHHb","DHbT","Zero","Pulse","Ideal_DHbO2","Ideal_DHHb","Ideal_DHbT","Invert_DHHb","Invert_DHbO2","Invert_Ideal_DHHb"
57.9000000000006,1.26091293228525,-0.474091058355143,0.786821873930108,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.474091058355143,-1.26091293228525,0.462167231742583
58.0000000000006,1.26077107372569,-0.474005138243982,0.786765935481711,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.474005138243982,-1.26077107372569,0.462167231742583
58.1000000000006,1.26063015438038,-0.473919786763688,0.786710367616692,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.473919786763688,-1.26063015438038,0.462167231742583
58.2000000000006,1.26049016803408,-0.473835000154253,0.786655167879829,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.473835000154253,-1.26049016803408,0.462167231742583
58.3000000000006,1.26035110851262,-0.473750774680397,0.786600333832226,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.473750774680397,-1.26035110851262,0.462167231742583
58.4000000000006,1.26021296968361,-0.473667106632647,0.786545863050961,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.473667106632647,-1.26021296968361,0.462167231742583
58.5000000000006,1.26007574545498,-0.473583992325445,0.786491753129539,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.473583992325445,-1.26007574545498,0.462167231742583
58.6000000000006,1.25993942977405,-0.473501428096924,0.786438001677126,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.473501428096924,-1.25993942977405,0.462167231742583
58.7000000000006,1.25980401662778,-0.473419410309006,0.786384606318776,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.473419410309006,-1.25980401662778,0.462167231742583
58.8000000000006,1.25966950004496,-0.47333793534969,0.786331564695274,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.47333793534969,-1.25966950004496,0.462167231742583
58.9000000000006,1.25953587409211,-0.473256999629129,0.78627887446298,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.473256999629129,-1.25953587409211,0.462167231742583
59.0000000000006,1.25940313287549,-0.473176599581308,0.786226533294183,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.473176599581308,-1.25940313287549,0.462167231742583
59.1000000000006,1.2592712705404,-0.473096731664469,0.786174538875926,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.473096731664469,-1.2592712705404,0.462167231742583
59.2000000000006,1.25914028127042,-0.47301739235948,0.786122888910938,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.47301739235948,-1.25914028127042,0.462167231742583
59.3000000000006,1.25901015928862,-0.47293857817121,0.786071581117412,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.47293857817121,-1.25901015928862,0.462167231742583
59.4000000000006,1.25888089885494,-0.472860285626723,0.786020613228217,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.472860285626723,-1.25888089885494,0.462167231742583
59.5000000000006,1.25875249426795,-0.472782511276691,0.785969982991261,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.472782511276691,-1.25875249426795,0.462167231742583
59.6000000000006,1.25862493986402,-0.472705251694009,0.785919688170011,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.472705251694009,-1.25862493986402,0.462167231742583
59.7000000000006,1.25849823001688,-0.472628503475079,0.785869726541804,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.472628503475079,-1.25849823001688,0.462167231742583
59.8000000000006,1.25837235913687,-0.472552263237205,0.785820095899666,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.472552263237205,-1.25837235913687,0.462167231742583
59.9000000000006,1.25824732167266,-0.472476527622234,0.785770794050421,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.472476527622234,-1.25824732167266,0.462167231742583
60.0000000000006,1.2581231121077,-0.472401293292037,0.785721818815659,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.472401293292037,-1.2581231121077,0.462167231742583
60.1000000000006,1.25799972496368,-0.47232655693179,0.785673168031892,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.47232655693179,-1.25799972496368,0.462167231742583
60.2000000000006,1.25787715479777,-0.472252315248497,0.785624839549271,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.472252315248497,-1.25787715479777,0.462167231742583
60.3000000000006,1.25775539620278,-0.472178564969923,0.785576831232859,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.472178564969923,-1.25775539620278,0.462167231742583
60.4000000000006,1.25763444380743,-0.472105302846401,0.785529140961032,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.472105302846401,-1.25763444380743,0.462167231742583
60.5000000000006,1.25751429227657,-0.472032525649496,0.785481766627072,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.472032525649496,-1.25751429227657,0.462167231742583
60.6000000000006,1.25739493631087,-0.471960230172954,0.78543470613792,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.471960230172954,-1.25739493631087,0.462167231742583
60.7000000000006,1.25727637064261,-0.471888413228768,0.785387957413846,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.471888413228768,-1.25727637064261,0.462167231742583
60.8000000000006,1.25715859004356,-0.471817071653746,0.785341518389814,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.471817071653746,-1.25715859004356,0.462167231742583
60.9000000000006,1.2570415893172,-0.471746202303208,0.785295387013988,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.471746202303208,-1.2570415893172,0.462167231742583
61.0000000000006,1.25692536330197,-0.47167580205398,0.785249561247994,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.47167580205398,-1.25692536330197,0.462167231742583
61.1000000000006,1.25680990687044,-0.471605867803319,0.785204039067125,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.471605867803319,-1.25680990687044,0.462167231742583
61.2000000000006,1.25669521492904,-0.471536396468679,0.78515881846036,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.471536396468679,-1.25669521492904,0.462167231742583
61.3000000000006,1.25658128241797,-0.471467384988685,0.785113897429284,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.471467384988685,-1.25658128241797,0.462167231742583
61.4000000000006,1.25646810431155,-0.471398830321775,0.785069273989777,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.471398830321775,-1.25646810431155,0.462167231742583
61.5000000000006,1.25635567561628,-0.47133072944645,0.785024946169827,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.47133072944645,-1.25635567561628,0.462167231742583
61.6000000000006,1.2562439913718,-0.471263079360696,0.784980912011108,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.471263079360696,-1.2562439913718,0.462167231742583
61.7000000000006,1.25613304665163,-0.471195877083417,0.784937169568209,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.471195877083417,-1.25613304665163,0.462167231742583
61.8000000000006,1.25602283656022,-0.471129119652105,0.784893716908115,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.471129119652105,-1.25602283656022,0.462167231742583
61.9000000000006,1.25591335623579,-0.4710628041245,0.784850552111294,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.4710628041245,-1.25591335623579,0.462167231742583
62.0000000000006,1.25580460084791,-0.470996927577303,0.784807673270606,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.470996927577303,-1.25580460084791,0.462167231742583
62.1000000000006,1.25569656559856,-0.470931487106967,0.784765078491588,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.470931487106967,-1.25569656559856,0.462167231742583
62.2000000000006,1.25558924572164,-0.47086647982934,0.784722765892298,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.47086647982934,-1.25558924572164,0.462167231742583
62.3000000000006,1.25548263648122,-0.470801902878179,0.784680733603039,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.470801902878179,-1.25548263648122,0.462167231742583
62.4000000000006,1.25537673317439,-0.470737753407207,0.78463897976718,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.470737753407207,-1.25537673317439,0.462167231742583
62.5000000000006,1.2552715311285,-0.470674028588931,0.784597502539569,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.470674028588931,-1.2552715311285,0.462167231742583
62.6000000000006,1.25516702570187,-0.470610725613867,0.784556300087999,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.470610725613867,-1.25516702570187,0.462167231742583
62.7000000000006,1.25506321228312,-0.470547841691314,0.784515370591805,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.470547841691314,-1.25506321228312,0.462167231742583
62.8000000000006,1.25496008629241,-0.470485374049616,0.784474712242798,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.470485374049616,-1.25496008629241,0.462167231742583
62.9000000000006,1.25485764317996,-0.470423319935279,0.784434323244682,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.470423319935279,-1.25485764317996,0.462167231742583
63.0000000000006,1.25475587842453,-0.470361676611873,0.78439420181266,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.470361676611873,-1.25475587842453,0.462167231742583
63.1000000000006,1.25465478753655,-0.470300441362042,0.78435434617451,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.470300441362042,-1.25465478753655,0.462167231742583
63.2000000000006,1.2545543660554,-0.470239611486264,0.784314754569138,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.470239611486264,-1.2545543660554,0.462167231742583
63.3000000000006,1.25445460955086,-0.470179184303532,0.78427542524733,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.470179184303532,-1.25445460955086,0.462167231742583
63.4000000000006,1.25435551362027,-0.470119157148872,0.784236356471396,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.470119157148872,-1.25435551362027,0.462167231742583
63.5000000000006,1.25425707389161,-0.47005952737625,0.784197546515358,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.47005952737625,-1.25425707389161,0.462167231742583
63.6000000000006,1.25415928602128,-0.470000292356602,0.784158993664676,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.470000292356602,-1.25415928602128,0.462167231742583
63.7000000000006,1.25406214569415,-0.469941449478611,0.784120696215538,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.469941449478611,-1.25406214569415,0.462167231742583
63.8000000000006,1.25396564862376,-0.469882996147376,0.784082652476386,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.469882996147376,-1.25396564862376,0.462167231742583
63.9000000000006,1.25386979055317,-0.469824929786853,0.784044860766315,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.469824929786853,-1.25386979055317,0.462167231742583
64.0000000000006,1.25377456725077,-0.469767247835449,0.784007319415323,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.469767247835449,-1.25377456725077,0.462167231742583
64.1000000000006,1.25367997451653,-0.469709947751326,0.783970026765203,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.469709947751326,-1.25367997451653,0.462167231742583
64.2000000000006,1.25358600817476,-0.469653027006828,0.783932981167936,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.469653027006828,-1.25358600817476,0.462167231742583
64.3000000000006,1.2534926640802,-0.469596483093042,0.783896180987156,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.469596483093042,-1.2534926640802,0.462167231742583
64.4000000000006,1.25339993811352,-0.469540313516703,0.783859624596815,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.469540313516703,-1.25339993811352,0.462167231742583
64.5000000000006,1.25330782618232,-0.469484515800715,0.783823310381607,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.469484515800715,-1.25330782618232,0.462167231742583
64.6000000000006,1.25321632422272,-0.469429087485082,0.783787236737638,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.469429087485082,-1.25321632422272,0.462167231742583
64.7000000000006,1.25312542819654,-0.46937402612582,0.78375140207072,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.46937402612582,-1.25312542819654,0.462167231742583
64.8000000000006,1.25303513409196,-0.469319329294379,0.783715804797581,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.469319329294379,-1.25303513409196,0.462167231742583
64.9000000000006,1.25294543792594,-0.469264994580087,0.783680443345858,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.469264994580087,-1.25294543792594,0.462167231742583
65.0000000000006,1.25285633573894,-0.46921101958597,0.78364531615297,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.46921101958597,-1.25285633573894,0.462167231742583
65.1000000000006,1.25276782359963,-0.469157401932577,0.783610421667049,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.469157401932577,-1.25276782359963,0.462167231742583
65.2000000000006,1.25267989760152,-0.469104139254966,0.783575758346558,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.469104139254966,-1.25267989760152,0.462167231742583
65.3000000000006,1.25259255386452,-0.469051229204752,0.783541324659765,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.469051229204752,-1.25259255386452,0.462167231742583
65.4000000000006,1.25250578853473,-0.468998669449164,0.78350711908557,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.468998669449164,-1.25250578853473,0.462167231742583
65.5000000000006,1.25241959778273,-0.468946457669958,0.783473140112775,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.468946457669958,-1.25241959778273,0.462167231742583
65.6000000000005,1.25233397780431,-0.46889459156445,0.783439386239863,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.46889459156445,-1.25233397780431,0.462167231742583
65.7000000000005,1.25224892482157,-0.468843068845658,0.783405855975914,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.468843068845658,-1.25224892482157,0.462167231742583
65.8000000000005,1.25216443508097,-0.468791887241522,0.783372547839448,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.468791887241522,-1.25216443508097,0.462167231742583
65.9000000000005,1.25208050485317,-0.468741044494479,0.78333946035869,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.468741044494479,-1.25208050485317,0.462167231742583
66.0000000000005,1.25199713043472,-0.468690538362651,0.783306592072066,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.468690538362651,-1.25199713043472,0.462167231742583
66.1000000000005,1.2519143081464,-0.468640366619169,0.783273941527227,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.468640366619169,-1.2519143081464,0.462167231742583
66.2000000000005,1.25183203433235,-0.468590527050495,0.783241507281858,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.468590527050495,-1.25183203433235,0.462167231742583
66.3000000000005,1.25175030536137,-0.46854101745862,0.78320928790275,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.46854101745862,-1.25175030536137,0.462167231742583
66.4000000000005,1.25166911762749,-0.468491835660828,0.783177281966658,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.468491835660828,-1.25166911762749,0.462167231742583
66.5000000000005,1.2515884675469,-0.468442979487492,0.783145488059404,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.468442979487492,-1.2515884675469,0.462167231742583
66.6000000000005,1.25150835156039,-0.468394446783918,0.783113904776471,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.468394446783918,-1.25150835156039,0.462167231742583
66.7000000000005,1.25142876613174,-0.468346235409498,0.78308253072224,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.468346235409498,-1.25142876613174,0.462167231742583
66.8000000000005,1.25134970774938,-0.468298343238459,0.783051364510925,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.468298343238459,-1.25134970774938,0.462167231742583
